S1_racepctblack,pctWInvInc,pctWPubAsst,NumUnderPov,PctPopUnderPov,PctUnemployed,MalePctDivorce,FemalePctDiv,TotalPctDiv,PersPerFam,PctKids2Par,PctYoungKids2Par,PctTeen2Par,NumKidsBornNeverMar,PctKidsBornNeverMar,PctPersOwnOccup,HousVacant,PctHousOwnOcc,PctVacantBoarded,NumInShelters,NumStreet,T_ViolentCrimesPerPop
1.16,44.43,7.71,1615,10.97,5.84,11.05,14.49,12.95,3.08,66.85,70.2,76.35,219,1.83,56.29,440,50.87,2.5,5,0,1.0
19.32,26.0,14.06,3597,22.74,7.35,13.92,16.81,15.51,2.95,57.94,71.1,60.16,627,4.2,55.02,345,53.84,2.32,0,0,1.0
2.51,58.69,2.27,306,2.61,3.09,7.98,10.52,9.32,2.98,80.42,94.95,87.52,37,0.46,79.17,228,75.22,0.88,0,0,0.0
2.42,49.37,6.39,4715,6.52,5.96,8.3,10.94,9.69,3.02,75.87,86.2,77.97,1114,2.08,73.09,1167,66.36,0.94,84,0,0.0
41.65,30.73,14.04,5691,25.49,8.43,11.05,13.63,12.48,3.19,56.86,68.45,69.64,1055,5.33,63.5,1061,65.38,3.68,35,0,1.0
3.42,56.73,3.79,2329,6.47,4.03,8.04,13.13,10.74,2.93,76.81,88.7,79.57,277,1.16,70.47,1101,63.61,2.45,0,0,1.0
6.3,31.02,10.46,5483,15.82,4.28,13.3,17.57,15.65,2.91,56.96,64.12,68.79,1403,5.05,42.67,1298,41.15,9.24,59,0,1.0
2.26,53.39,4.03,1568,5.32,3.5,9.48,12.41,11.0,2.99,73.26,83.39,76.35,533,2.54,64.03,611,57.58,0.98,15,0,0.0
30.08,24.82,4.39,9146,14.5,9.52,9.6,13.18,11.39,3.16,71.52,84.65,77.09,1496,3.9,44.96,3191,41.46,1.69,19,6,1.0
3.48,45.33,2.42,6539,30.75,8.03,4.61,6.59,5.6,2.85,77.44,90.84,73.6,149,1.37,48.39,834,44.37,1.2,70,0,0.0
9.42,25.71,11.0,2681,23.33,9.34,9.96,15.11,12.82,2.92,63.34,65.15,72.22,174,1.59,65.08,340,62.86,1.18,0,0,1.0
8.69,58.35,3.83,2199,4.36,3.83,6.44,8.76,7.71,2.99,80.38,93.66,84.54,485,1.38,75.88,1097,70.21,1.37,28,0,0.0
2.72,53.18,1.82,667,2.94,3.72,7.37,11.13,9.3,3.26,83.56,94.1,88.01,78,0.52,78.85,292,75.4,1.03,0,0,0.0
1.06,37.06,11.63,5540,15.17,6.15,7.95,12.0,10.09,3.47,69.01,76.13,80.23,964,3.61,48.09,520,48.49,1.92,0,0,1.0
1.9,52.21,4.81,11140,27.39,5.68,6.73,11.3,8.96,2.82,70.13,86.71,70.98,335,1.7,43.88,925,44.07,0.43,116,1,1.0
2.64,45.43,1.52,1545,3.56,3.53,11.04,14.9,13.03,3.07,81.72,90.77,82.5,288,1.12,64.87,1262,54.96,0.08,0,0,0.0
0.19,52.78,7.05,1500,8.08,4.82,6.61,9.26,8.03,3.06,81.32,86.66,80.09,203,1.24,70.94,238,62.57,0.0,2,0,0.0
3.42,45.16,3.67,1393,8.58,4.93,8.69,10.46,9.62,3.02,77.79,95.48,85.32,60,0.43,76.04,315,75.24,1.9,0,0,0.0
19.9,35.98,6.11,11637,16.98,7.22,11.63,15.07,13.45,3.08,67.62,81.42,72.44,1785,3.31,60.31,3087,58.12,4.11,42,9,1.0
39.05,29.49,9.33,43944,19.32,6.1,10.78,15.33,12.87,3.12,55.53,72.45,58.3,15750,9.62,44.52,9284,44.02,3.94,253,29,1.0
63.27,23.14,10.79,64572,24.82,9.24,13.53,17.45,15.71,3.16,44.48,64.74,54.45,19512,9.04,56.3,12254,53.39,7.24,549,230,1.0
46.2,24.86,16.06,4248,37.49,10.95,9.99,15.05,12.94,3.12,45.15,60.11,47.17,1178,10.71,59.48,458,61.56,1.75,1,0,1.0
5.54,36.48,2.52,2761,9.05,4.03,9.48,14.76,12.22,3.32,76.4,87.14,78.88,213,1.11,57.22,1131,53.96,3.18,0,0,0.0
26.6,32.76,13.24,23463,17.07,10.62,10.69,14.3,12.62,3.28,46.99,57.79,55.71,12723,12.01,45.05,4896,44.15,13.77,201,12,1.0
0.22,51.51,3.56,580,5.21,2.91,7.61,10.53,9.13,3.09,81.3,85.16,79.12,46,0.56,72.54,137,67.79,0.73,0,0,0.0
5.68,32.22,5.02,1475,8.85,4.29,10.94,15.43,13.3,3.14,73.67,86.86,77.54,252,2.07,60.24,490,57.33,0.82,24,0,0.0
0.56,59.63,1.14,453,3.62,2.46,9.29,13.08,11.27,2.93,77.83,95.6,72.75,124,1.38,74.21,259,71.63,0.39,0,2,0.0
0.28,49.27,4.47,747,7.29,3.34,7.79,10.2,9.09,3.02,77.63,89.78,76.2,80,0.92,70.38,158,63.51,0.0,0,0,0.0
9.19,48.23,2.81,1724,5.81,1.97,8.48,12.2,10.41,3.03,78.87,92.36,78.61,324,1.68,67.12,655,62.06,1.22,0,0,0.0
14.91,38.37,4.46,4753,17.08,5.64,15.11,15.33,15.22,2.88,57.78,60.93,64.64,1201,5.82,55.33,3067,55.57,3.46,0,23,1.0
1.21,56.3,2.68,466,2.88,2.87,5.42,7.11,6.28,3.15,87.5,94.2,89.68,87,0.79,88.96,206,86.34,0.49,0,0,0.0
22.54,33.54,7.07,5154,16.41,7.88,14.65,16.06,15.37,3.13,57.64,69.72,62.31,1789,6.43,62.85,1433,59.82,7.68,0,0,1.0
6.39,45.85,9.97,9923,12.73,7.8,10.4,13.36,11.97,3.15,65.57,76.39,74.75,2626,4.12,66.18,1278,61.99,2.74,61,0,1.0
2.58,67.05,2.52,531,3.32,2.85,3.6,5.2,4.41,3.34,92.58,97.09,93.37,37,0.39,80.83,466,76.17,0.21,5,0,0.0
2.24,48.54,6.01,10588,12.68,4.6,11.21,15.94,13.64,3.04,63.88,81.66,71.12,1962,3.72,43.68,1878,42.17,0.53,314,46,1.0
36.62,30.55,9.47,9795,18.96,8.71,12.0,15.24,13.8,2.96,53.99,59.36,59.43,3041,6.59,60.72,1585,59.44,6.5,61,0,1.0
1.17,37.0,7.81,2578,15.86,9.68,13.2,16.66,15.13,3.0,64.63,73.41,61.13,201,1.34,65.28,491,63.26,2.44,0,6,0.0
1.55,43.57,3.37,1091,4.29,3.58,6.93,9.19,8.04,3.57,84.09,95.25,91.02,263,1.8,79.5,294,80.15,0.0,0,0,0.0
5.46,39.59,3.53,1216,9.92,4.97,12.07,16.47,14.46,2.79,66.46,74.24,70.38,178,2.13,58.19,667,54.55,0.9,0,0,1.0
55.99,23.26,17.75,14189,33.31,9.64,16.46,19.03,17.91,3.07,32.08,42.31,40.72,4657,12.16,43.88,2769,42.85,4.91,89,21,1.0
2.42,47.98,1.55,620,2.33,2.41,4.69,8.2,6.5,3.34,85.69,98.36,87.67,33,0.2,91.27,351,90.88,0.28,0,0,0.0
7.17,49.26,3.74,470,4.71,4.9,8.12,8.46,8.29,3.33,79.97,95.5,85.47,176,2.12,75.83,255,70.96,2.35,10,0,0.0
5.73,55.76,3.47,1590,4.14,4.03,5.23,8.4,6.95,3.11,82.47,94.86,81.93,330,1.16,74.83,435,68.89,1.38,25,0,0.0
1.32,51.8,2.07,1281,3.63,2.85,10.99,15.25,13.18,3.07,79.43,88.95,80.68,278,1.36,63.59,819,57.62,0.37,0,0,0.0
4.44,69.44,2.09,510,3.74,3.51,4.69,7.51,6.2,3.0,81.42,94.13,80.92,104,1.08,71.65,164,66.11,1.22,12,0,0.0
3.1,61.54,4.07,4576,8.61,4.8,6.61,10.02,8.56,2.9,76.88,91.09,70.28,517,1.85,49.39,996,43.11,0.6,16,0,1.0
0.39,53.21,4.77,648,3.91,4.75,6.19,9.6,8.0,3.2,84.17,94.19,90.25,48,0.34,84.94,950,80.61,9.47,3,0,0.0
42.35,27.54,11.51,5282,21.33,8.82,12.14,15.79,14.22,3.16,49.26,58.45,58.09,1861,8.48,48.63,1177,48.8,3.91,5,0,1.0
0.53,10.17,15.54,10875,26.08,13.37,6.26,12.46,9.28,4.64,61.95,77.71,73.79,2987,9.09,20.98,302,22.52,2.65,0,0,1.0
27.22,31.87,7.75,6133,20.94,6.37,11.06,14.36,12.84,3.2,64.41,76.94,68.8,826,3.28,61.12,1266,60.46,4.19,39,0,1.0
6.44,54.59,2.26,629,2.82,3.37,7.39,11.54,9.55,3.13,82.46,92.46,85.14,240,1.88,68.68,505,63.25,0.4,14,0,0.0
0.83,52.06,2.5,443,3.63,3.3,10.17,14.44,12.42,3.0,79.29,96.03,76.55,85,0.94,71.3,227,65.36,0.88,0,0,0.0
5.93,64.46,1.6,760,2.82,3.12,7.38,11.62,9.71,3.0,80.46,94.64,70.38,139,0.66,82.6,487,77.96,1.64,0,0,0.0
0.95,55.22,4.66,1883,3.54,3.96,7.67,11.67,9.69,3.37,78.73,93.4,83.18,520,1.39,77.87,612,75.15,0.16,0,3,0.0
17.99,37.96,4.79,1424,7.25,3.52,10.69,13.81,12.39,3.04,70.35,85.49,69.78,635,4.63,59.27,920,54.62,0.43,0,0,1.0
8.56,34.66,6.77,2232,16.07,8.38,13.34,14.38,13.91,2.98,63.24,77.37,71.41,413,3.86,55.2,630,52.32,3.65,36,0,1.0
29.48,31.16,8.94,2283,16.42,6.16,12.66,16.12,14.47,3.07,51.77,62.34,67.42,719,5.45,66.41,512,67.38,2.93,0,0,1.0
0.23,51.23,4.92,1285,9.08,4.06,7.75,9.27,8.61,2.99,78.0,92.85,85.14,92,0.79,63.14,317,56.05,0.95,0,0,0.0
24.78,29.6,14.24,3515,26.19,7.35,11.31,16.08,13.88,3.16,52.31,51.2,67.88,930,7.61,51.23,514,49.49,1.56,86,0,1.0
1.2,34.75,12.12,4005,12.9,7.82,9.16,13.93,11.57,3.61,68.79,83.17,71.85,853,3.64,55.58,255,56.81,1.57,94,2,1.0
7.75,40.31,8.35,1062,10.36,8.35,9.77,12.61,11.29,3.27,65.31,83.93,74.47,291,3.37,65.74,185,59.69,4.86,0,0,1.0
3.74,44.95,3.14,3303,7.72,5.29,8.81,10.48,9.71,2.75,74.62,87.41,78.33,556,1.63,78.26,2717,78.25,0.52,0,0,0.0
0.32,35.41,7.49,2833,16.03,6.41,10.6,14.95,12.88,3.2,71.0,77.31,76.43,257,1.65,63.29,428,61.78,1.87,5,0,0.0
1.31,55.83,2.78,1914,5.99,4.77,8.4,9.99,9.25,2.8,83.02,93.89,73.84,129,0.67,59.99,1611,58.44,2.73,0,0,1.0
1.81,41.17,1.66,2305,5.05,4.38,9.48,13.94,11.78,3.11,78.62,89.67,83.38,337,1.13,66.67,1220,62.76,1.15,0,0,0.0
1.64,33.61,1.38,413,2.07,3.25,7.71,10.42,9.07,3.44,85.62,97.1,85.22,100,0.84,81.92,325,83.23,1.23,0,0,0.0
0.23,42.14,8.02,2143,7.53,6.75,9.17,12.45,10.9,3.04,74.67,84.73,77.89,421,1.91,63.15,1546,57.75,3.1,45,0,1.0
16.75,40.82,5.8,19531,11.53,6.15,11.88,15.27,13.69,3.08,62.45,73.72,66.81,6744,5.04,64.68,7539,59.63,5.49,106,14,1.0
5.0,58.89,3.36,1480,5.28,4.22,6.06,10.79,8.53,3.13,76.48,93.07,80.53,314,1.58,74.63,359,69.81,2.23,0,0,0.0
0.91,50.05,3.49,640,5.48,4.01,8.45,9.98,9.28,2.87,77.31,92.79,83.46,95,1.03,72.12,84,64.85,0.0,0,0,0.0
0.66,39.43,4.01,2505,8.05,3.27,11.52,14.74,13.21,3.27,76.9,83.79,78.17,240,0.95,67.61,635,60.97,0.63,0,7,0.0
16.99,32.39,4.62,3218,11.59,6.17,9.11,13.02,11.06,3.21,75.82,85.44,77.83,564,2.95,46.4,1036,47.11,0.97,0,0,1.0
1.68,49.96,4.53,1734,5.24,5.1,8.5,11.14,9.89,2.95,77.27,86.55,82.38,476,1.98,67.93,1278,62.7,0.47,5,0,0.0
6.19,39.61,4.57,1466,10.12,6.83,10.08,13.04,11.66,3.15,74.5,88.15,72.09,79,0.72,70.69,441,66.55,1.81,0,0,0.0
3.12,42.08,3.36,3761,6.53,3.76,6.6,10.52,8.63,3.3,84.48,92.98,85.77,373,1.01,75.72,1164,74.34,1.55,0,0,0.0
18.21,31.57,14.65,17864,21.86,11.23,13.04,16.69,15.06,3.08,56.99,63.43,65.15,3743,5.23,60.01,3075,57.33,4.03,38,0,1.0
0.21,56.23,3.99,457,4.52,4.96,6.61,8.41,7.56,3.11,82.36,89.77,85.55,45,0.53,86.6,87,83.4,1.15,0,0,0.0
0.85,56.88,3.39,559,5.24,2.43,10.93,14.96,13.05,2.9,75.34,89.73,69.84,60,0.87,67.26,239,60.9,1.67,0,0,0.0
18.08,33.91,5.77,10146,14.25,6.98,10.51,15.02,12.89,3.37,68.8,81.16,74.97,2129,4.13,64.07,2203,58.83,10.62,0,18,1.0
1.26,58.22,2.79,14393,18.96,5.05,8.48,13.02,10.73,2.8,71.57,84.19,67.05,658,1.83,50.35,1589,46.15,0.63,213,29,0.0
1.88,42.04,3.84,1264,9.75,6.54,12.79,15.08,14.0,3.09,70.93,89.23,83.2,98,1.13,66.7,248,63.55,0.81,0,0,1.0
0.66,65.43,1.11,196,1.75,3.42,5.31,6.82,6.14,2.99,86.48,96.17,86.43,34,0.41,81.21,98,76.2,0.0,0,0,0.0
0.11,24.03,18.31,3493,21.04,15.72,7.14,12.32,9.8,3.76,64.16,70.94,78.15,839,5.65,53.59,96,56.19,5.21,0,0,1.0
21.19,37.76,7.83,3014,15.04,5.45,8.88,12.37,10.72,3.07,69.74,74.21,78.03,426,2.66,64.47,830,63.0,0.72,8,0,1.0
0.4,40.61,5.87,2270,7.89,6.17,9.92,12.65,11.34,3.18,75.81,85.04,81.3,396,1.76,73.72,344,70.69,1.74,2,0,0.0
1.4,54.34,3.48,1129,3.63,3.2,11.81,15.96,13.96,2.93,76.69,91.43,79.15,190,0.92,67.12,649,62.17,1.39,3,22,1.0
35.62,22.66,8.55,3748,17.45,7.66,7.76,13.42,10.68,3.21,71.17,76.26,74.55,602,4.99,46.11,533,43.88,2.06,0,0,0.0
1.09,89.04,6.53,1468,5.59,4.75,12.93,15.89,14.4,3.18,72.27,78.87,77.36,477,2.74,61.98,736,58.21,1.77,12,0,0.0
1.66,35.99,9.29,2478,15.36,7.2,8.8,11.29,10.15,3.08,68.64,71.73,64.07,507,3.77,69.8,565,63.34,1.59,0,1,0.0
4.49,21.64,16.87,7184,23.25,13.9,8.69,13.73,11.32,3.69,66.91,73.54,77.51,1131,4.43,54.23,547,52.54,2.56,53,0,1.0
0.15,49.48,6.66,1279,10.72,3.73,9.48,11.67,10.69,2.97,76.67,86.73,71.95,79,0.73,72.23,246,67.95,2.03,0,0,0.0
0.55,50.8,7.3,4262,8.27,5.85,9.75,12.44,11.16,3.05,74.07,83.18,77.77,664,1.55,70.08,765,65.56,4.05,32,0,0.0
4.39,56.97,3.06,352,1.98,2.23,6.12,7.76,6.97,3.19,87.62,94.07,88.61,270,2.24,79.19,319,71.23,3.13,0,0,0.0
19.81,36.64,7.92,9442,15.87,5.56,12.78,15.54,14.32,2.84,56.96,71.49,64.54,2336,4.71,60.24,2686,56.64,2.08,175,18,1.0
9.67,30.04,10.49,3383,21.65,6.17,11.27,14.79,13.19,3.04,66.47,77.52,82.99,492,3.74,58.75,391,57.57,1.53,0,0,1.0
10.44,33.42,4.94,1623,9.65,5.2,10.39,12.71,11.59,3.29,74.6,86.1,88.9,270,2.11,66.21,750,64.25,7.73,0,0,1.0
0.52,63.1,1.6,395,1.58,2.27,5.36,9.41,7.49,3.18,89.3,96.65,85.87,36,0.21,79.15,534,71.23,0.0,0,0,0.0
5.21,45.94,5.27,1692,4.52,3.35,9.65,13.77,11.75,3.24,73.76,88.62,79.48,571,2.36,70.48,400,66.72,1.25,3,0,1.0
1.57,53.08,3.8,245,1.81,5.82,5.63,7.66,6.67,3.25,83.27,95.36,80.53,86,0.84,91.75,234,89.02,0.0,0,0,0.0
0.25,41.65,4.15,680,5.2,4.41,10.68,14.6,12.82,2.94,70.81,89.77,80.25,183,1.67,66.32,269,60.86,0.37,0,0,0.0
6.75,34.18,9.64,12021,23.18,10.76,10.92,13.71,12.48,2.89,63.3,72.2,66.97,1102,2.5,60.75,3255,57.07,4.02,68,6,1.0
3.67,46.09,4.21,1770,5.19,5.16,7.51,9.99,8.82,3.13,74.42,86.24,76.5,555,2.5,59.51,684,53.25,3.22,0,0,1.0
9.36,31.13,10.21,1801,17.28,4.36,8.94,14.48,12.0,2.99,65.49,79.24,62.27,202,2.53,57.49,322,54.68,5.9,0,0,1.0
38.12,25.23,21.6,27099,29.04,15.6,12.14,15.31,13.89,3.13,46.4,52.74,51.63,6990,8.39,65.86,3763,64.62,10.44,113,0,1.0
3.12,46.48,5.18,5105,10.34,6.2,11.49,14.6,13.1,3.01,71.57,80.16,76.26,713,1.84,67.9,1616,63.86,1.3,45,2,0.0
2.3,63.0,2.2,313,1.43,2.31,6.02,8.74,7.43,3.15,87.41,96.65,83.44,77,0.51,91.24,194,89.4,0.0,0,0,0.0
2.58,37.58,9.25,2151,14.23,10.84,13.48,15.97,14.82,2.98,63.97,78.0,71.51,227,1.6,64.27,413,62.71,4.6,6,0,0.0
0.05,42.75,7.78,1065,9.87,1.83,8.32,11.01,9.79,2.99,80.01,90.23,84.83,76,0.81,67.78,227,61.63,2.2,0,0,0.0
1.99,41.04,9.87,1702,10.88,6.47,9.24,13.19,11.38,3.1,63.11,71.68,70.75,513,4.19,61.55,454,58.47,5.73,12,1,0.0
14.77,45.16,5.82,1862,5.89,5.9,7.99,10.29,9.25,3.06,70.84,85.74,77.23,592,2.36,83.39,517,80.82,3.68,0,0,0.0
16.16,34.09,5.89,1458,7.82,6.25,12.18,15.79,14.09,3.05,66.41,83.68,68.1,608,5.33,51.85,585,44.47,1.88,0,0,1.0
38.03,45.69,5.99,1074,5.31,7.62,8.97,12.15,10.66,3.28,64.69,86.53,76.36,739,5.07,69.57,294,62.04,1.02,0,0,1.0
8.43,31.35,6.53,1070,9.21,6.16,11.6,13.33,12.52,3.03,67.06,89.05,73.18,180,1.85,62.27,284,60.33,3.52,0,0,0.0
13.02,44.03,10.55,65556,18.53,6.67,12.01,14.11,13.1,2.97,54.43,64.94,57.7,20186,8.98,54.71,11984,49.69,6.3,1052,28,1.0
0.5,69.56,2.41,164,1.15,1.96,3.82,8.59,6.41,3.06,88.34,98.99,80.56,40,0.39,87.81,99,84.01,0.0,0,0,0.0
16.35,41.3,2.72,11938,39.91,6.77,3.5,6.37,4.92,2.97,65.86,77.68,72.92,1147,8.48,42.78,1229,36.98,0.98,0,0,0.0
55.07,22.67,8.42,1874,12.03,8.58,13.11,15.93,14.65,3.29,45.56,59.08,50.06,1810,14.36,59.28,866,55.52,9.58,0,0,1.0
20.6,31.66,9.75,3979,14.26,5.89,10.83,13.9,12.51,2.99,63.44,70.93,73.24,1595,6.75,62.81,875,61.29,2.63,0,0,1.0
16.05,29.07,6.01,1187,11.83,3.16,12.04,15.42,13.87,2.84,64.12,75.48,69.84,294,3.38,63.42,227,60.91,0.44,0,0,1.0
1.0,48.16,8.29,6568,19.34,6.31,8.04,10.33,9.28,2.93,62.38,72.06,71.74,956,4.45,44.17,800,40.24,3.5,78,1,0.0
7.85,35.24,11.15,5275,15.07,7.34,13.2,16.55,14.78,3.28,65.94,75.68,69.62,1288,4.9,50.72,757,51.86,0.26,21,119,1.0
23.5,33.5,7.97,4792,9.78,5.88,10.53,15.35,12.99,3.26,62.14,78.97,69.06,2100,6.01,46.79,911,46.62,0.99,0,0,1.0
2.01,55.58,1.76,615,1.75,2.77,8.81,12.25,10.55,3.18,84.35,94.73,85.83,199,1.01,75.47,686,69.16,0.15,0,0,0.0
55.55,26.44,16.2,19241,37.76,11.99,10.31,14.84,12.86,3.39,38.13,44.74,46.06,7610,16.24,51.71,2479,51.88,7.87,20,2,1.0
2.87,35.02,6.06,3609,18.95,6.58,8.51,12.23,10.4,2.82,71.23,86.57,78.14,178,1.35,53.42,721,50.29,0.83,0,0,0.0
33.28,35.15,10.09,4339,22.73,8.22,12.17,14.82,13.59,3.11,57.97,66.69,66.69,999,5.6,61.53,1146,60.86,19.11,12,0,1.0
6.39,30.79,8.44,6077,8.87,6.92,9.44,13.18,11.31,3.46,76.18,84.84,79.99,1570,3.58,71.83,2448,70.28,0.78,0,0,1.0
1.05,12.74,15.17,8909,26.13,12.37,8.03,12.45,10.19,4.18,62.55,69.81,71.02,3128,12.57,30.42,388,30.43,1.8,190,0,1.0
36.93,28.58,16.93,4587,25.11,9.96,11.78,15.44,13.78,3.3,39.47,53.43,43.3,2287,13.79,51.82,417,52.1,22.06,17,0,1.0
1.7,54.95,2.27,406,3.81,1.97,5.48,8.09,6.85,3.28,86.01,91.6,91.7,111,1.55,74.59,115,68.58,0.0,0,0,0.0
7.89,43.89,7.82,12823,10.07,6.82,9.41,14.11,11.8,3.12,69.8,82.83,73.76,3109,3.48,56.36,4368,58.43,0.46,46,792,1.0
56.66,17.14,24.31,5405,41.55,15.94,10.43,16.51,13.96,3.34,45.3,55.79,55.04,1301,9.32,52.89,439,52.19,8.43,2,0,1.0
3.41,33.62,11.0,5199,21.21,9.12,11.32,13.83,12.71,2.99,65.93,75.58,69.96,416,1.93,64.93,1447,64.32,2.7,8,9,1.0
2.55,32.55,7.41,2461,7.39,7.28,10.63,12.9,11.77,3.39,75.51,87.82,80.56,603,2.56,61.09,966,60.04,1.04,11,0,1.0
48.23,47.96,5.91,5075,12.77,6.44,9.17,15.17,12.51,3.04,57.48,81.39,63.29,2127,7.71,65.16,1150,58.75,5.48,11,2,1.0
4.66,43.47,2.71,3538,40.99,7.7,3.21,5.22,4.27,2.71,72.66,90.4,67.03,46,1.18,37.48,481,34.07,0.42,20,0,0.0
6.4,25.76,20.25,18946,27.51,14.99,11.01,16.75,14.08,3.42,44.67,55.42,51.51,5588,10.19,32.41,2645,32.04,5.33,57,25,1.0
11.11,36.02,8.05,3227,13.83,6.63,10.27,14.09,12.3,3.19,60.36,72.06,62.49,1193,6.59,51.89,685,50.22,1.61,127,2,1.0
4.61,34.61,1.18,2049,5.4,4.14,12.57,18.07,15.38,3.07,73.53,87.84,66.99,428,1.87,51.24,1661,45.34,0.42,0,0,0.0
9.39,43.25,8.81,142382,13.38,5.72,10.46,15.23,12.8,3.23,66.26,79.03,71.98,31173,4.5,50.04,25626,48.3,1.94,2846,2101,1.0
7.88,36.82,6.93,1535,13.58,5.42,10.51,13.87,12.27,3.0,64.59,67.71,75.76,287,3.08,67.0,450,65.66,1.33,0,0,0.0
0.9,42.38,6.09,869,7.47,6.24,7.68,8.41,8.07,3.04,78.85,84.41,85.15,104,1.08,84.88,293,82.64,4.1,0,0,0.0
16.95,38.74,4.07,1640,6.69,4.98,11.29,15.37,13.39,3.15,69.27,83.5,71.28,612,3.4,67.4,1044,62.27,1.63,0,0,1.0
7.04,31.98,9.58,207161,22.64,8.92,11.52,16.25,14.01,3.41,62.53,75.83,70.16,25665,3.48,58.04,38653,53.99,6.94,698,44,1.0
0.46,42.38,6.19,955,6.76,7.86,8.61,11.11,9.88,3.22,73.5,72.35,76.19,203,1.83,71.98,346,67.77,2.6,0,0,0.0
1.79,48.86,7.34,9269,8.3,4.62,11.28,17.19,14.42,2.98,69.48,81.39,71.69,1587,2.04,58.49,2018,57.87,0.79,219,33,1.0
1.85,47.82,4.38,3165,7.74,4.31,7.61,12.38,10.0,3.4,73.65,88.88,80.43,971,3.41,64.15,364,65.21,0.27,10,0,0.0
0.39,73.94,1.83,399,1.15,2.25,3.31,4.96,4.16,3.17,90.85,99.0,89.55,61,0.22,93.29,315,91.54,0.63,0,0,0.0
31.19,32.65,7.28,2176,15.47,9.79,12.13,15.1,13.7,3.11,61.95,81.17,69.96,328,2.83,71.71,664,72.99,6.63,0,0,0.0
33.57,26.26,16.07,8604,25.56,14.24,11.75,15.19,13.59,3.42,44.54,40.69,53.74,3101,9.84,48.49,1362,45.41,11.01,0,5,1.0
35.89,30.79,10.58,6721,21.82,8.24,12.3,16.06,14.39,3.07,53.05,69.31,65.75,1633,5.85,58.6,1838,57.72,3.26,3,4,1.0
2.54,34.82,7.41,5468,8.03,5.7,10.11,14.02,12.08,3.41,69.09,81.04,81.02,1399,2.77,56.56,990,56.17,0.4,6,8,1.0
5.87,65.95,6.32,898,8.43,3.93,6.83,8.03,7.47,2.36,56.45,58.18,53.31,213,1.95,79.24,1810,79.73,0.88,0,0,1.0
0.37,44.4,9.9,1659,16.42,6.76,9.23,11.22,10.31,2.93,72.44,64.77,76.89,257,2.88,68.52,301,65.07,1.66,0,0,0.0
0.09,15.11,23.79,9445,46.12,19.01,5.3,10.93,8.4,3.96,65.5,84.94,75.42,426,2.06,59.5,490,57.34,6.53,1,10,1.0
55.22,31.91,10.18,40103,20.89,6.43,14.48,16.82,15.77,2.97,38.54,54.76,49.69,18852,13.21,49.25,8804,46.3,10.89,287,3,1.0
9.38,56.39,2.89,1887,3.89,4.56,5.54,7.82,6.78,3.06,79.94,95.3,84.62,506,1.46,81.56,452,76.95,2.88,15,0,1.0
4.87,58.78,4.83,893,4.52,4.04,7.18,8.4,7.82,3.02,80.25,82.96,90.22,316,1.88,79.69,292,73.96,0.68,0,0,0.0
0.3,48.34,3.37,973,7.5,5.84,9.01,10.34,9.69,3.06,82.39,95.2,85.47,52,0.54,77.59,309,76.1,1.94,0,0,0.0
0.7,65.19,2.46,306,1.79,2.65,5.51,6.8,6.21,3.02,88.17,97.29,89.26,135,0.96,88.4,168,84.71,1.79,0,0,0.0
8.94,35.42,9.29,1557,7.82,6.41,9.13,13.45,11.41,3.6,72.07,89.35,80.5,535,3.53,72.28,228,69.28,2.63,0,0,1.0
2.51,36.18,3.5,1751,17.28,5.8,6.56,11.25,9.04,3.05,72.44,81.83,75.5,64,0.87,59.28,589,54.85,2.38,0,0,0.0
17.94,35.87,6.08,1549,14.65,4.18,12.81,15.86,14.45,2.85,58.75,72.66,60.98,292,3.52,57.1,492,56.63,1.22,0,0,1.0
1.08,70.16,2.27,361,1.36,2.55,2.72,4.93,3.87,3.23,89.2,97.64,91.04,85,0.43,94.72,121,95.01,0.0,0,0,0.0
2.01,58.61,2.27,270,2.23,3.88,7.01,9.67,8.36,3.27,83.54,96.13,84.89,57,0.71,77.05,254,71.79,0.0,0,0,0.0
0.08,38.18,6.51,1142,8.47,5.59,5.62,7.08,6.36,4.23,87.66,94.05,87.98,66,0.56,81.8,84,79.16,10.71,0,0,0.0
0.63,56.29,1.94,797,6.48,4.72,10.14,10.7,10.43,2.84,73.77,90.65,81.23,87,0.84,73.47,392,74.05,0.26,0,0,0.0
20.33,37.23,12.75,34402,22.7,8.17,10.68,13.38,12.15,3.08,48.23,56.0,55.76,11877,10.32,45.25,6557,41.06,4.36,405,52,1.0
0.91,66.71,2.66,1260,3.16,2.75,9.23,12.44,10.85,3.03,82.34,95.89,80.91,127,0.5,66.82,697,62.97,0.43,0,0,0.0
1.18,33.57,13.48,5443,13.23,8.77,9.03,13.66,11.47,3.28,70.47,84.24,75.3,880,2.66,53.58,711,52.53,3.66,81,0,1.0
20.6,26.43,10.99,9794,17.02,10.94,8.94,13.81,11.46,3.6,54.81,66.99,59.24,5135,11.94,30.05,884,28.08,2.26,12,11,1.0
0.13,53.5,4.59,801,7.95,3.6,8.3,10.05,9.24,3.08,80.0,84.89,81.31,116,1.34,72.72,87,66.94,1.15,0,0,0.0
2.36,45.23,6.67,7349,6.69,4.58,10.82,16.14,13.55,3.1,72.72,84.48,73.1,1200,1.61,62.06,1775,60.94,0.68,47,6,1.0
